client_id,cluster,client_type,gender,country,region,acquisition_purpose,loan_applied,referral_channel,age,satisfaction_score,property_count,total_property_value,average_property_value,average_floor_area
C1787,4,Individual,M,USA,Georgia,Investment,No,Agency,70,5,4,1289585.42,322396.355,1029.38
C1788,7,Individual,M,USA,California,Home,No,Website,36,3,3,1116876.81,372292.27,1155.6966666666667
C1789,8,Individual,M,USA,Colorado,Home,Yes,Agency,43,5,3,1359605.1,453201.7,1526.9566666666667
C1790,3,Individual,M,USA,Nevada,Investment,No,Client,85,5,4,1335521.08,333880.27,1159.9675
C1791,0,Individual,M,USA,California,Home,No,Agency,59,5,3,894512.8,298170.93333333335,1050.08
C1792,0,Individual,M,USA,California,Home,No,Agency,30,3,4,1948563.24,487140.81,1676.3825
C1793,5,Individual,M,USA,Utah,Investment,No,Website,56,1,4,1317525.03,329381.2575,1102.08
C1794,7,Individual,M,USA,Colorado,Home,No,Website,30,3,4,1378476.06,344619.015,1137.5875
C1795,1,Individual,M,USA,California,Home,Yes,Website,80,5,4,1058019.94,264504.985,827.2
C1796,3,Individual,F,USA,California,Investment,Yes,Client,75,5,3,1158919.94,386306.64666666667,1286.4833333333333
C1797,1,Individual,F,USA,Oregon,Home,Yes,Website,68,3,3,910545.9199999999,303515.30666666664,1033.6200000000001
C1798,6,Individual,M,USA,Arizona,Investment,Yes,Website,59,1,4,1601121.79,400280.4475,1263.96
C1799,0,Individual,F,USA,Colorado,Home,No,Agency,76,5,4,1022792.49,255698.1225,823.6625
C1800,3,Individual,M,USA,Oregon,Home,No,Client,81,1,3,1120963.1,373654.3666666667,1301.6499999999999
C1801,1,Individual,M,USA,California,Home,Yes,Website,61,5,3,1473065.73,491021.91,1422.97
C1802,3,Individual,M,USA,Nevada,Investment,No,Client,77,1,4,1155979.49,288994.8725,1011.5875
C1803,4,Individual,F,Canada,Quebec,Investment,No,Agency,38,5,3,1329728.19,443242.73,1443.9800000000002
C1804,7,Individual,M,USA,California,Home,No,Website,36,1,4,1735376.55,433844.1375,1504.0974999999999
C1805,5,Individual,M,UK,Northern Ireland,Investment,No,Website,73,3,4,1871670.17,467917.5425,1699.3675
C1806,4,Individual,F,Australia,New South Wales,Investment,No,Agency,58,2,3,974821.86,324940.62,1049.3066666666666
C1807,2,Individual,F,France,Brittany,Home,No,Website,68,5,3,1520931.78,506977.26,1469.18
C1808,3,Individual,F,USA,Washington,Investment,No,Client,36,2,4,1102931.4500000002,275732.86250000005,989.46
C1809,8,Individual,F,USA,New York,Home,Yes,Agency,44,4,4,1221253.05,305313.2625,1104.2925
C1810,0,Individual,F,USA,Texas,Home,No,Agency,81,3,3,991862.87,330620.95666666667,1138.4233333333334
C1811,8,Individual,F,USA,California,Home,Yes,Agency,67,3,4,1189519.9,297379.975,1029.73
C1812,1,Individual,M,France,Provence,Home,Yes,Website,48,5,4,1080880.0,270220.0,955.7624999999999
C1813,6,Individual,M,Germany,Hamburg,Investment,Yes,Website,78,3,4,1552316.39,388079.0975,1294.645
C1814,7,Individual,M,Denmark,North Denmark,Home,No,Website,38,2,4,1303261.99,325815.4975,1153.0825
C1815,0,Individual,M,USA,California,Home,No,Agency,76,5,4,1182628.3,295657.075,942.035
C1816,7,Individual,M,Canada,Quebec,Home,No,Website,63,2,4,1078876.87,269719.2175,909.9825
C1817,2,Individual,F,USA,Virginia,Home,No,Agency,81,1,3,1240667.65,413555.8833333333,1412.0199999999998
C1818,6,Individual,F,USA,Washington,Investment,Yes,Website,31,5,3,814797.06,271599.02,851.4266666666667
C1819,7,Individual,M,Russia,Krasnodar Krai,Home,No,Website,62,1,3,1067644.33,355881.44333333336,1339.7466666666667
C1820,7,Individual,M,France,Provence,Home,No,Website,46,3,4,970434.94,242608.735,840.8725
C1821,7,Individual,M,USA,Nevada,Home,No,Website,81,5,4,1733692.6199999999,433423.15499999997,1244.8049999999998
C1822,6,Individual,M,USA,Oregon,Investment,Yes,Website,29,5,4,1388147.75,347036.9375,1184.81
C1823,1,Individual,M,USA,Oregon,Home,Yes,Website,58,4,3,993925.86,331308.62,994.8266666666667
C1824,7,Individual,M,USA,California,Home,No,Website,63,3,4,945036.97,236259.2425,857.7574999999999
C1825,0,Individual,M,Mexico,Nuevo Leon,Home,No,Agency,69,2,4,948769.9299999999,237192.48249999998,802.7125
C1826,3,Individual,M,USA,Ohio,Home,No,Client,74,4,4,1300035.21,325008.8025,1159.5325
C1827,1,Individual,M,USA,New York,Home,Yes,Website,53,5,4,1221529.77,305382.4425,988.7175
C1828,6,Individual,M,USA,California,Investment,Yes,Website,34,2,4,1199213.25,299803.3125,1114.2125
C1829,8,Individual,F,USA,California,Home,Yes,Agency,28,5,3,1194095.83,398031.94333333336,1394.21
C1830,2,Individual,F,USA,Arizona,Home,No,Website,66,3,3,1363309.64,454436.54666666663,1487.6599999999999
C1831,2,Individual,F,Russia,Tatarstan,Home,No,Website,75,3,4,1004720.27,251180.0675,972.335
C1832,6,Individual,M,USA,Oregon,Investment,Yes,Website,38,1,4,1282390.94,320597.735,1103.3225
C1833,6,Individual,F,USA,Arizona,Investment,Yes,Website,78,1,3,1132086.83,377362.2766666667,1357.1933333333334
C1834,4,Individual,M,Belgium,Flanders,Investment,No,Agency,62,5,4,1222274.5999999999,305568.64999999997,948.835
C1835,6,Individual,F,Canada,Alberta,Investment,Yes,Agency,66,4,3,739211.6,246403.86666666667,849.7466666666668
C1836,6,Individual,F,USA,California,Investment,Yes,Website,65,1,4,1213775.31,303443.8275,958.755
C1837,3,Individual,F,USA,California,Home,Yes,Client,75,2,4,1507583.69,376895.9225,1333.2775
C1838,4,Individual,F,Canada,Alberta,Investment,No,Agency,61,1,4,1266344.58,316586.145,1030.83
C1839,4,Individual,M,USA,California,Investment,No,Agency,83,2,4,967894.54,241973.635,821.355
C1840,5,Individual,M,UK,England,Investment,No,Website,39,3,3,911506.03,303835.3433333333,1064.7333333333333
C1841,7,Individual,M,USA,New York,Home,No,Website,78,4,4,1612088.13,403022.0325,1374.585
C1842,8,Company,M,Canada,Alberta,Home,Yes,Agency,47,3,3,1252827.37,417609.12333333335,1407.5133333333333
C1843,7,Individual,M,Germany,Hesse,Home,No,Website,73,4,4,1487849.65,371962.4125,1218.84
C1844,0,Individual,F,USA,Ohio,Home,No,Agency,47,1,4,1033138.51,258284.6275,837.88
C1845,6,Individual,M,USA,California,Investment,Yes,Website,76,1,3,889124.6799999999,296374.8933333333,972.0533333333333
C1846,8,Individual,F,Russia,Novosibirsk,Home,Yes,Agency,40,5,3,886017.55,295339.18333333335,980.8699999999999
C1847,7,Individual,M,USA,Utah,Home,No,Website,73,4,4,1080850.85,270212.7125,859.7125
C1848,2,Individual,F,USA,California,Home,No,Website,32,2,4,1595352.82,398838.205,1295.0974999999999
C1849,6,Individual,M,Canada,Alberta,Investment,Yes,Website,49,3,3,1019239.08,339746.36,1016.7633333333333
C1850,6,Individual,M,USA,New York,Investment,Yes,Agency,54,5,4,1380990.75,345247.6875,1176.685
C1851,8,Individual,F,UK,England,Home,Yes,Agency,71,3,4,1552543.97,388135.9925,1153.5575
C1852,2,Individual,F,USA,Virginia,Home,No,Website,28,4,3,1674072.07,558024.0233333333,1733.68
C1853,5,Individual,F,USA,Virginia,Investment,No,Website,76,4,4,1207329.15,301832.2875,1012.5575
C1854,3,Company,M,France,Ile-de-France,Investment,No,Client,65,1,4,1387997.02,346999.255,1104.2925
C1855,1,Individual,F,USA,California,Home,Yes,Website,41,2,4,1117305.8599999999,279326.46499999997,874.6275
C1856,7,Company,M,USA,Virginia,Home,No,Website,31,2,3,1216231.4300000002,405410.47666666674,1334.1000000000001
C1857,6,Individual,M,USA,California,Investment,Yes,Website,38,2,3,919814.94,306604.98,932.37
C1858,2,Individual,F,USA,Colorado,Home,No,Website,67,5,3,1161958.29,387319.43,1267.5866666666668
C1859,3,Individual,M,USA,California,Home,Yes,Client,82,5,4,1087561.59,271890.3975,862.28
C1860,8,Company,F,USA,California,Home,Yes,Agency,55,4,4,1661197.49,415299.3725,1338.8999999999999
C1861,6,Individual,M,USA,California,Investment,Yes,Website,44,3,4,1475178.95,368794.7375,1239.9025000000001
C1862,1,Individual,M,USA,California,Home,Yes,Website,72,1,3,988771.17,329590.39,1076.69
C1863,2,Individual,F,UK,Scotland,Home,No,Website,77,3,4,1281313.02,320328.255,1039.19
C1864,1,Individual,F,USA,New York,Home,Yes,Website,53,5,4,1131730.6,282932.65,1027.325
C1865,5,Individual,M,USA,Arizona,Investment,No,Website,52,4,3,1092253.24,364084.41333333333,1196.1733333333334
C1866,0,Individual,F,USA,Nevada,Home,No,Agency,54,2,4,1620195.43,405048.8575,1380.26
C1867,1,Individual,M,USA,California,Home,Yes,Website,74,2,3,761781.8,253927.2666666667,791.0400000000001
C1868,2,Individual,F,UK,Wales,Home,No,Website,50,1,4,1469394.43,367348.6075,1198.3725
C1869,3,Individual,F,Mexico,Nuevo Leon,Home,No,Client,50,5,4,1335399.36,333849.84,1132.7375
C1870,4,Individual,M,USA,Washington,Investment,No,Agency,45,1,3,680865.94,226955.31333333332,842.68
C1871,1,Individual,F,USA,Texas,Home,Yes,Website,64,1,4,1096466.77,274116.6925,1000.415
C1872,3,Individual,M,Mexico,Mexico City,Home,No,Client,85,5,3,1284121.27,428040.42333333334,1452.2633333333333
C1873,0,Individual,F,Canada,British Columbia,Home,No,Agency,66,5,4,841611.53,210402.8825,727.265
C1874,4,Individual,M,USA,Colorado,Investment,No,Agency,53,1,3,1058361.99,352787.33,1125.17
C1875,3,Individual,F,USA,Nevada,Home,No,Client,82,2,3,1220153.8599999999,406717.9533333333,1339.73
C1876,6,Company,M,USA,Ohio,Investment,Yes,Website,44,4,3,1543986.34,514662.11333333334,1523.6933333333334
C1877,0,Individual,M,USA,Arizona,Home,No,Agency,64,5,3,905899.79,301966.5966666667,1008.13
C1878,0,Individual,M,USA,Washington,Home,No,Agency,58,5,3,958603.36,319534.4533333333,1097.4366666666667
C1879,2,Individual,F,USA,New York,Home,No,Website,48,3,3,1536294.68,512098.2266666666,1504.28
C1880,3,Individual,F,USA,California,Home,Yes,Client,27,5,4,1319939.53,329984.8825,1053.27
C1881,1,Individual,F,USA,Oregon,Home,Yes,Website,36,2,3,972731.0900000001,324243.6966666667,1127.1499999999999
C1882,5,Individual,F,USA,Virginia,Investment,No,Website,65,3,3,884144.1,294714.7,934.4333333333334
C1883,0,Individual,M,USA,California,Home,No,Agency,84,1,4,1877399.3199999998,469349.82999999996,1489.11
C1884,1,Individual,M,USA,Nevada,Home,Yes,Website,71,5,3,930994.2100000001,310331.4033333334,997.4133333333333
C1885,8,Individual,M,Germany,Hamburg,Home,Yes,Agency,58,1,4,1740983.97,435245.9925,1564.0774999999999
C1886,2,Individual,F,USA,California,Home,No,Website,26,5,3,774293.9299999999,258097.97666666665,842.68
C1887,4,Individual,F,USA,Oregon,Investment,No,Agency,40,1,3,822999.76,274333.25333333336,941.2099999999999
C1888,7,Individual,M,USA,California,Home,No,Website,63,3,4,981962.01,245490.5025,820.9224999999999
C1889,1,Individual,M,USA,California,Home,Yes,Website,38,4,3,1193609.3,397869.76666666666,1205.9633333333334
C1890,3,Individual,M,Canada,Ontario,Home,No,Client,71,4,4,1209659.27,302414.8175,1042.1725000000001
C1891,0,Individual,M,USA,Oregon,Home,No,Agency,53,2,4,1466482.7999999998,366620.69999999995,1244.8049999999998
C1892,6,Individual,F,USA,Nevada,Investment,Yes,Agency,74,5,3,978638.94,326212.98,1033.4833333333333
C1893,1,Individual,F,USA,Washington,Home,Yes,Website,63,1,4,1458732.84,364683.21,1146.0149999999999
C1894,5,Individual,F,USA,Texas,Investment,No,Website,81,4,4,1284918.37,321229.5925,1027.81
C1895,4,Company,M,USA,Nevada,Investment,No,Agency,57,4,3,1170571.86,390190.62000000005,1308.5133333333333
C1896,4,Individual,M,USA,Virginia,Investment,No,Agency,70,3,3,1158311.0,386103.6666666667,1139.1533333333334
C1897,2,Individual,F,Canada,Ontario,Home,No,Website,75,2,4,1108918.3399999999,277229.58499999996,941.61
C1898,1,Individual,M,USA,New York,Home,Yes,Website,47,1,4,1159717.54,289929.385,951.8199999999999
C1899,7,Individual,M,UK,England,Home,No,Website,29,3,3,1001627.28,333875.76,1221.3833333333334
C1900,3,Individual,F,UK,England,Investment,No,Client,27,4,4,1185889.79,296472.4475,1210.7375000000002
C1901,0,Individual,M,Canada,British Columbia,Home,No,Agency,43,4,4,1357680.7,339420.175,1151.37
C1902,4,Company,M,USA,Colorado,Investment,No,Agency,45,2,4,1127600.93,281900.2325,885.395
C1903,2,Individual,F,USA,Nevada,Home,No,Website,34,2,4,1453139.0699999998,363284.76749999996,1192.72
C1904,1,Individual,M,USA,Texas,Home,Yes,Website,76,2,4,1337265.67,334316.4175,1073.7375
C1905,7,Individual,M,USA,Virginia,Home,No,Website,64,1,3,1180529.35,393509.7833333334,1354.2933333333333
C1906,0,Individual,F,USA,California,Home,No,Agency,70,2,4,1487182.67,371795.6675,1158.6325
C1907,7,Individual,M,USA,Colorado,Home,No,Website,75,3,4,1751481.1500000001,437870.28750000003,1349.2
C1908,2,Individual,F,USA,California,Home,No,Website,49,2,4,1543714.5,385928.625,1324.385
C1909,4,Individual,F,USA,California,Investment,No,Agency,40,2,3,1238663.76,412887.92,1313.16
C1910,8,Company,M,USA,California,Home,Yes,Agency,40,2,4,816793.9099999999,204198.47749999998,735.11
C1911,0,Individual,M,USA,California,Home,No,Agency,36,5,3,1195691.95,398563.98333333334,1268.0466666666669
C1912,5,Individual,F,USA,Utah,Investment,No,Website,71,1,3,863871.21,287957.07,952.0733333333334
C1913,7,Individual,M,France,Provence,Home,No,Website,45,5,4,1210353.53,302588.3825,972.245
C1914,1,Individual,F,UK,Scotland,Home,Yes,Website,32,4,3,1553786.78,517928.9266666667,1584.7333333333333
C1915,3,Individual,F,USA,Arizona,Investment,No,Client,61,4,3,1015184.58,338394.86,1076.6899999999998
C1916,5,Individual,M,USA,California,Investment,No,Website,77,2,3,1257058.52,419019.50666666665,1303.7766666666666
C1917,3,Individual,F,Australia,New South Wales,Home,No,Client,54,2,4,1007433.23,251858.3075,820.9224999999999
C1918,3,Individual,F,USA,California,Home,No,Client,85,1,4,1019401.51,254850.3775,765.6675
C1919,5,Company,F,USA,Nevada,Investment,No,Website,57,1,4,1083015.76,270753.94,929.2725
C1920,0,Individual,M,Germany,North Rhine-Westphalia,Home,No,Agency,56,5,4,1523588.92,380897.23,1278.045
C1921,2,Individual,F,France,Provence,Home,No,Website,69,5,3,980793.6799999999,326931.2266666666,1089.46
C1922,2,Individual,F,USA,California,Home,No,Agency,38,1,3,1549836.17,516612.05666666664,1592.1233333333332
C1923,3,Individual,F,Mexico,Jalisco,Investment,Yes,Client,78,1,4,1302917.16,325729.29,1140.38
C1924,3,Individual,M,USA,California,Home,No,Client,68,3,4,1453954.37,363488.5925,1253.3075
C1925,0,Individual,M,USA,Colorado,Home,No,Agency,84,2,4,1165252.94,291313.235,1093.05
C1926,1,Individual,M,Mexico,Puebla,Home,Yes,Website,28,1,4,1238034.03,309508.5075,1014.73
C1927,6,Individual,F,USA,California,Investment,Yes,Website,73,1,4,1325474.94,331368.735,1280.6875
C1928,3,Individual,M,Australia,New South Wales,Home,Yes,Client,27,4,3,741930.22,247310.07333333333,736.0433333333334
C1929,8,Individual,F,Mexico,Jalisco,Home,Yes,Agency,84,1,4,1329874.96,332468.74,1127.175
C1930,4,Individual,F,USA,Colorado,Investment,No,Agency,59,3,4,1184992.23,296248.0575,990.9875000000001
C1931,1,Individual,F,USA,Utah,Home,Yes,Website,30,5,4,1323884.1099999999,330971.02749999997,1047.99
C1932,5,Individual,F,USA,California,Investment,No,Website,63,2,4,1713149.19,428287.2975,1342.1525000000001
C1933,3,Company,F,Australia,Queensland,Home,No,Client,31,1,3,822428.05,274142.68333333335,851.87
C1934,3,Individual,M,France,Ile-de-France,Investment,Yes,Client,47,4,4,1719384.46,429846.115,1422.9925
C1935,2,Individual,F,USA,Arizona,Home,No,Website,42,5,3,1205890.37,401963.4566666667,1357.1933333333334
C1936,8,Individual,M,Russia,Krasnodar Krai,Home,Yes,Agency,41,1,3,965899.1000000001,321966.3666666667,992.2199999999999
C1937,1,Individual,F,USA,Arizona,Home,Yes,Website,64,3,4,1707838.06,426959.515,1419.32
C1938,1,Individual,M,Canada,Quebec,Home,Yes,Website,52,4,3,1154671.2,384890.39999999997,1205.9633333333334
C1939,6,Individual,F,USA,Florida,Investment,Yes,Agency,46,1,3,674304.95,224768.31666666665,839.1433333333334
C1940,0,Individual,F,Canada,Manitoba,Home,No,Agency,28,4,4,1403901.1400000001,350975.28500000003,1216.595
C1941,3,Individual,F,USA,Nevada,Home,No,Client,82,5,4,1368615.25,342153.8125,1140.38
C1942,8,Company,F,USA,Nevada,Home,Yes,Agency,41,2,3,1133984.52,377994.84,1313.16
C1943,7,Individual,M,USA,Arizona,Home,No,Website,53,1,3,967521.23,322507.07666666666,1042.71
C1944,5,Individual,M,USA,California,Investment,No,Website,39,1,4,1971083.9300000002,492770.98250000004,1602.67
C1945,5,Individual,M,Mexico,Mexico City,Investment,No,Website,58,3,4,1112541.88,278135.47,939.4875
C1946,0,Individual,M,USA,California,Home,No,Agency,71,1,3,1056227.37,352075.79000000004,1111.25
C1947,7,Individual,M,USA,Nevada,Home,No,Website,46,3,3,1247905.56,415968.52,1328.47
C1948,2,Individual,F,USA,Arizona,Home,No,Agency,70,2,3,1530233.0,510077.6666666667,1527.8633333333335
C1949,8,Individual,F,USA,Colorado,Home,Yes,Agency,70,2,3,1020270.72,340090.24,1274.52
C1950,0,Individual,M,USA,Ohio,Home,No,Agency,50,4,4,1033306.43,258326.6075,933.355
C1951,1,Individual,M,USA,Utah,Home,Yes,Website,29,1,4,1128864.17,282216.0425,972.335
C1952,0,Company,M,USA,Nevada,Home,No,Agency,33,3,3,1235262.65,411754.2166666666,1451.5366666666669
C1953,1,Individual,M,Germany,Bavaria,Home,Yes,Website,53,1,4,1199064.43,299766.1075,946.6525
C1954,5,Individual,F,Australia,Western Australia,Investment,No,Website,59,3,3,809731.0700000001,269910.3566666667,899.9899999999999
C1955,7,Individual,M,Canada,Quebec,Home,No,Website,27,1,4,1707150.06,426787.515,1380.26
C1956,0,Individual,F,USA,Oregon,Home,No,Agency,58,2,4,1224023.79,306005.9475,920.7075
C1957,1,Individual,M,USA,California,Home,Yes,Website,63,4,4,1318838.26,329709.565,1150.2
C1958,2,Individual,F,USA,California,Home,No,Website,55,3,4,1567012.19,391753.0475,1287.0549999999998
C1959,2,Individual,F,USA,Texas,Home,No,Website,83,1,3,626084.02,208694.67333333334,753.3133333333334
C1960,1,Individual,F,USA,Colorado,Home,Yes,Website,38,2,3,1196488.96,398829.6533333333,1350.4933333333333
C1961,0,Individual,M,USA,California,Home,No,Agency,31,5,4,1289265.38,322316.345,1138.4975
C1962,0,Individual,F,Mexico,Puebla,Home,No,Agency,30,5,3,971475.24,323825.08,1108.1033333333332
C1963,7,Company,M,USA,Texas,Home,No,Website,57,5,3,983925.13,327975.04333333333,1090.7733333333333
C1964,0,Individual,M,USA,Virginia,Home,No,Agency,53,5,3,1149434.67,383144.88999999996,1359.24
C1965,0,Individual,M,USA,California,Home,No,Agency,28,4,3,1489053.39,496351.12999999995,1579.3133333333335
C1966,0,Individual,M,Canada,British Columbia,Home,No,Agency,61,1,4,1210176.2,302544.05,1111.6475
C1967,4,Individual,M,USA,Oregon,Investment,No,Agency,68,4,3,747143.37,249047.79,859.2633333333333
C1968,3,Individual,F,USA,California,Investment,Yes,Client,67,3,3,987718.99,329239.66333333333,1072.7266666666667
C1969,6,Individual,M,USA,Colorado,Investment,Yes,Agency,32,2,4,1030940.4299999999,257735.10749999998,854.58
C1970,6,Individual,M,USA,Arizona,Investment,Yes,Website,47,4,3,1346312.7000000002,448770.9000000001,1361.7433333333333
C1971,2,Individual,F,USA,Virginia,Home,No,Website,49,5,3,673422.3200000001,224474.1066666667,775.5666666666666
C1972,1,Individual,F,USA,California,Home,Yes,Website,54,4,3,943260.84,314420.27999999997,1077.3333333333333
C1973,8,Company,M,USA,Washington,Home,Yes,Agency,32,4,4,1450499.68,362624.92,1214.7825
C1974,8,Individual,M,USA,Nevada,Home,Yes,Agency,75,5,4,968686.8500000001,242171.71250000002,809.6575
C1975,0,Individual,F,Belgium,Wallonia,Home,No,Agency,50,4,3,985031.21,328343.73666666663,1023.8800000000001
C1976,3,Individual,M,USA,Florida,Home,No,Client,30,5,4,1146120.65,286530.1625,1030.29
C1977,7,Individual,M,USA,Virginia,Home,No,Website,31,1,4,2001430.4300000002,500357.60750000004,1577.2325
C1978,6,Company,F,USA,California,Investment,Yes,Website,58,5,3,1205900.67,401966.88999999996,1290.0866666666668
C1979,8,Individual,M,USA,Colorado,Home,Yes,Agency,83,3,4,1287568.79,321892.1975,1014.73
C1980,5,Individual,F,USA,Texas,Investment,No,Website,69,4,4,1579565.09,394891.2725,1228.8325
C1981,0,Individual,F,Canada,Quebec,Home,No,Agency,33,5,4,1440160.68,360040.17,1245.935
C1982,1,Individual,M,USA,California,Home,Yes,Website,78,4,3,1545398.56,515132.85333333333,1669.3466666666666
C1983,7,Individual,M,UK,Northern Ireland,Home,No,Website,64,3,4,1317304.52,329326.13,1070.475
C1984,7,Individual,M,USA,California,Home,No,Website,69,4,3,846287.21,282095.73666666663,994.52
